job_name,result,bmc.circ_sz,bmc.dag_sz,crab.isderef.not.solve,crab.isderef.solve,crab.pp.isderef.not.solve,crab.pp.isderef.solve,bmc_time,bmc_solve_time,opsem_crab_time,pp_crab_time,opsem_assert_time,opsem_simplify_time,seahorn_total_time,object_domain_use_odi
array_list_ensure_capacity2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
array_list_erase,TRUE,260,1302,8,3,0,0,1.87,1.87,0.03,0,0.01,0.03,1.96,0
array_list_erase2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
array_list_front,TRUE,208,1037,2,5,0,0,0.23,0.23,0.02,0,0.01,0.02,0.3,0
array_list_front2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
array_list_get_at,TRUE,214,1068,2,5,0,0,0.61,0.61,0.03,0,0.01,0.02,0.68,0
array_list_get_at_ptr,TRUE,203,1036,0,3,0,0,0.24,0.24,0.03,0,0.01,0.01,0.3,0
array_list_get_at_ptr2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
array_list_get_at2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
array_list_init_dynamic,TRUE,114,574,0,0,0,0,0.4,0.4,0.01,0,0,0.01,0.43,0
array_list_init_static,TRUE,152,753,3,0,0,0,0.42,0.42,0.02,0,0.01,0.01,0.47,0
array_list_init_static2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
array_list_length,TRUE,165,855,0,3,0,0,0.24,0.24,0.02,0,0.01,0.01,0.29,0
array_list_length2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
array_list_pop_back,TRUE,182,938,0,3,0,0,0.8,0.8,0.03,0,0.01,0.01,0.86,0
array_list_pop_back2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
array_list_pop_front,TRUE,203,1023,4,3,0,0,1.81,1.81,0.02,0,0.01,0.03,1.88,0
array_list_pop_front_n,TRUE,211,1056,4,3,0,0,2.48,2.48,0.03,0,0.01,0.03,2.56,0
array_list_pop_front_n2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
array_list_pop_front2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
array_list_push_back,TRUE,280,1530,8,3,0,0,2.9,2.9,0.04,0,0.01,0.05,3.01,0
array_list_push_back2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
array_list_push_front,TRUE,281,1515,12,3,0,0,2.72,2.72,0.03,0,0.01,0.05,2.83,0
array_list_set_at,TRUE,276,1518,8,3,0,0,1.38,1.38,0.03,0,0.01,0.04,1.48,0
array_list_set_at2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
array_list_shrink_to_fit,TRUE,247,1234,8,3,0,0,2.5,2.5,0.03,0,0.01,0.04,2.6,0
array_list_shrink_to_fit2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
array_list_sort,TRUE,172,891,0,3,0,0,0.23,0.23,0.02,0,0.01,0.01,0.27,0
array_list_sort2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
array_list_swap,TRUE,261,1490,14,14,0,0,45.57,45.57,0.04,0,0.01,0.02,45.67,0
array_list_swap_contents,TRUE,328,1644,6,0,0,0,1.69,1.69,0.05,0,0.01,0.01,1.79,0
byte_buf_advance,TRUE,283,1327,5,0,0,0,0.07,0.07,0.03,0,0.01,0.01,0.14,0
byte_buf_advance2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
byte_buf_append,TRUE,173,811,2,2,0,0,0.05,0.05,0.02,0,0.01,0.01,0.09,0
byte_buf_append_dynamic,TRUE,222,1068,6,6,0,0,0.11,0.11,0.03,0,0.01,0.01,0.17,0
byte_buf_append_dynamic2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
byte_buf_append_with_lookup,TRUE,337,1592,10,10,0,0,0.13,0.13,0.06,0,0.01,0.02,0.27,0
byte_buf_append_with_lookup2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
byte_buf_append2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
byte_buf_cat,TRUE,655,3020,6,16,0,0,0.43,0.43,0.13,0,0.01,0.02,0.71,0
byte_buf_cat2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
byte_buf_clean_up,TRUE,62,299,0,0,0,0,0.01,0.01,0.01,0,0.01,0.01,0.03,0
byte_buf_clean_up_secure,TRUE,71,342,0,0,0,0,0.01,0.01,0.01,0,0.01,0.01,0.04,0
byte_buf_eq,TRUE,682,3181,52,0,0,0,1.75,1.75,0.2,0,0.01,0.03,2.1,0
byte_buf_eq_c_str,TRUE,112,637,0,11,0,0,0.09,0.09,0.01,0,0,0.01,0.13,0
byte_buf_eq_c_str_ignore_case,TRUE,112,637,0,11,0,0,0.1,0.1,0.01,0,0,0.01,0.13,0
byte_buf_eq_c_str_ignore_case2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
byte_buf_eq_c_str2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
byte_buf_eq_ignore_case,TRUE,477,3837,17,11,0,0,1.29,1.29,0.13,0,0.01,0.03,1.57,0
byte_buf_eq_ignore_case2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
byte_buf_eq2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
byte_buf_from_array,TRUE,56,264,0,0,0,0,0.01,0.01,0,0,0.01,0.01,0.02,0
byte_buf_from_c_str,TRUE,335,1539,0,33,0,0,0.4,0.4,0.02,0,0.01,0.01,0.45,0
byte_buf_from_empty_array,TRUE,56,264,0,0,0,0,0.01,0.01,0.01,0,0.01,0.01,0.04,0
byte_buf_init,TRUE,71,345,0,0,0,0,0.02,0.02,0.01,0,0.01,0.01,0.04,0
byte_buf_init_copy,TRUE,284,1684,0,9,0,0,0.47,0.47,0.04,0,0.01,0.03,0.58,0
byte_buf_init_copy_from_cursor,TRUE,129,646,4,0,0,0,0.06,0.06,0.02,0,0.01,0.03,0.13,0
byte_buf_init_copy2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
byte_buf_reserve,TRUE,124,563,0,4,0,0,0.02,0.02,0.01,0,0.01,0.02,0.07,0
byte_buf_reserve_relative,TRUE,215,993,0,4,0,0,0.03,0.03,0.02,0,0.01,0.01,0.07,0
byte_buf_reset,TRUE,78,371,0,2,0,0,0.06,0.06,0.01,0,0,0.01,0.1,0
byte_buf_secure_zero,TRUE,114,530,0,2,0,0,0.07,0.07,0.01,0,0.01,0.01,0.11,0
byte_buf_write,TRUE,198,945,2,5,0,0,0.15,0.15,0.02,0,0.01,0.02,0.2,0
byte_buf_write_be16,TRUE,175,844,0,5,0,0,0.03,0.03,0.02,0,0.01,0.01,0.08,0
byte_buf_write_be162,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
byte_buf_write_be32,TRUE,175,844,0,5,0,0,0.03,0.03,0.01,0,0.01,0.01,0.08,0
byte_buf_write_be322,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
byte_buf_write_be64,TRUE,175,842,0,5,0,0,0.03,0.03,0.02,0,0.01,0.01,0.1,0
byte_buf_write_be642,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
byte_buf_write_from_whole_buffer,TRUE,342,1575,2,8,0,0,0.13,0.13,0.05,0,0.01,0.03,0.25,0
byte_buf_write_from_whole_buffer2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
byte_buf_write_from_whole_cursor,TRUE,266,1267,2,8,0,0,0.11,0.11,0.04,0,0.01,0.03,0.22,0
byte_buf_write_from_whole_cursor2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
byte_buf_write_from_whole_string,TRUE,272,1634,17,6,0,0,0.76,0.76,0.05,0,0.01,0.04,0.89,0
byte_buf_write_from_whole_string2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
byte_buf_write_u8,TRUE,175,842,0,5,0,0,0.04,0.04,0.02,0,0.01,0.01,0.08,0
byte_buf_write_u82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
byte_buf_write2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
byte_cursor_advance,TRUE,119,584,0,3,0,0,0.08,0.08,0.02,0,0.01,0.01,0.13,0
byte_cursor_advance_nospec,TRUE,132,686,2,1,0,0,0.16,0.16,0.02,0,0.01,0.01,0.21,0
byte_cursor_advance_nospec2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
byte_cursor_advance2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
byte_cursor_compare_lexical,TRUE,320,1699,18,0,0,0,0.74,0.74,0.05,0,0.01,0.01,0.83,0
byte_cursor_compare_lexical2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
byte_cursor_compare_lookup,TRUE,821,3602,130,2,0,0,1.28,1.28,0.15,0,0.01,0.02,1.59,0
byte_cursor_compare_lookup2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
byte_cursor_eq,TRUE,302,1579,18,0,0,0,0.66,0.66,0.05,0,0.01,0.01,0.77,0
byte_cursor_eq_byte_buf,TRUE,362,1835,0,18,0,0,0.37,0.37,0.06,0,0.01,0.01,0.49,0
byte_cursor_eq_byte_buf_ignore_case,TRUE,349,3363,0,16,0,0,0.91,0.91,0.07,0,0.01,0.03,1.07,0
byte_cursor_eq_byte_buf_ignore_case2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
byte_cursor_eq_byte_buf2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
byte_cursor_eq_c_str,TRUE,102,601,0,11,0,0,0.08,0.08,0.01,0,0,0.01,0.1,0
byte_cursor_eq_c_str_ignore_case,TRUE,102,601,0,11,0,0,0.08,0.08,0.01,0,0,0.01,0.11,0
byte_cursor_eq_c_str_ignore_case2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
byte_cursor_eq_c_str2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
byte_cursor_eq_ignore_case,TRUE,282,2991,16,0,0,0,1.18,1.18,0.04,0,0.01,0.03,1.31,0
byte_cursor_eq_ignore_case2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
byte_cursor_eq2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
byte_cursor_from_array,TRUE,44,201,0,0,0,0,0.02,0.02,0.01,0,0.01,0.01,0.04,0
byte_cursor_from_buf,TRUE,188,861,0,3,0,0,0.03,0.03,0.03,0,0.01,0.01,0.09,0
byte_cursor_from_buf2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
byte_cursor_from_c_str,TRUE,313,1434,0,33,0,0,0.13,0.13,0.02,0,0.01,0.01,0.18,0
byte_cursor_from_string,TRUE,75,495,2,11,0,0,0.02,0.02,0.01,0,0.01,0.01,0.06,0
byte_cursor_left_trim_pred,TRUE,184,890,0,3,0,0,0.03,0.03,0.02,0,0.01,0.01,0.06,0
byte_cursor_left_trim_pred2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
byte_cursor_read,TRUE,153,766,4,3,0,0,0.27,0.27,0.02,0,0.01,0.02,0.33,0
byte_cursor_read_and_fill_buffer,TRUE,260,1248,4,4,0,0,0.33,0.33,0.04,0,0.01,0.02,0.43,0
byte_cursor_read_and_fill_buffer2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
byte_cursor_read_be16,TRUE,115,629,2,1,0,0,0.04,0.04,0.02,0,0.01,0.01,0.09,0
byte_cursor_read_be16_2,TRUE,96,539,2,0,0,0,0.05,0.05,0.02,0,0.01,0.01,0.1,0
byte_cursor_read_be32,TRUE,115,654,2,1,0,0,0.08,0.08,0.02,0,0.01,0.01,0.13,0
byte_cursor_read_be32_2,TRUE,96,564,2,0,0,0,0.08,0.08,0.01,0,0.01,0.01,0.12,0
byte_cursor_read_be64,TRUE,115,705,2,1,0,0,0.1,0.1,0.02,0,0.01,0.02,0.15,0
byte_cursor_read_be64_2,TRUE,96,615,2,0,0,0,0.12,0.12,0.01,0,0.01,0.02,0.16,0
byte_cursor_read_u8,TRUE,121,611,2,3,0,0,0.05,0.05,0.02,0,0.01,0.01,0.11,0
byte_cursor_read_u8_2,TRUE,103,523,2,2,0,0,0.07,0.07,0.01,0,0.01,0.01,0.11,0
byte_cursor_read2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
byte_cursor_right_trim_pred,TRUE,209,964,0,14,0,0,0.03,0.03,0.04,0,0.01,0.01,0.09,0
byte_cursor_right_trim_pred2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
byte_cursor_satisfies_pred,TRUE,126,672,0,3,0,0,0.02,0.02,0.02,0,0.01,0.01,0.06,0
byte_cursor_satisfies_pred2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
byte_cursor_trim_pred,TRUE,314,1459,10,4,0,0,0.32,0.32,0.05,0,0.01,0.01,0.41,0
byte_cursor_trim_pred2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
hash_array_ignore_case,TRUE,107,436,10,1,0,0,0.03,0.03,0.02,0,0.01,0.01,0.06,0
hash_byte_cursor_ptr,TRUE,182,789,0,21,0,0,0.03,0.03,0.02,0,0.01,0.01,0.08,0
hash_byte_cursor_ptr_ignore_case,TRUE,98,459,0,0,0,0,0.02,0.02,0.01,0,0.01,0.01,0.05,0
hash_c_string,TRUE,468,2007,3,56,0,0,0.17,0.17,0.03,0,0,0.01,0.25,0
hash_callback_c_str_eq,TRUE,708,3387,49,33,0,0,8.21,8.21,0.11,0,0.01,0.03,8.44,0
hash_callback_string_destroy,TRUE,37,236,1,7,0,0,0.04,0.04,0.01,0,0,0.01,0.06,0
hash_callback_string_eq,TRUE,547,3415,2,75,0,0,7.89,7.89,0.04,0,0.01,0.04,8.02,0
hash_iter_begin,TRUE,776,3681,34,74,0,0,0.83,0.83,0.39,0,0.01,0.07,1.62,0
hash_iter_begin_done,TRUE,1308,5611,66,109,0,0,0.93,0.93,0.61,0,0.01,0.06,2.03,0
hash_iter_begin_done2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
hash_iter_begin2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
hash_iter_delete,TRUE,523,3322,11,78,0,0,2.97,2.97,0.37,0,0.01,0.12,3.79,0
hash_iter_done,TRUE,522,2475,6,82,0,0,0.31,0.31,0.29,0,0.01,0.05,0.89,0
hash_iter_done2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
hash_iter_next,TRUE,603,2938,15,82,0,0,0.95,0.95,0.36,0,0.01,0.05,1.65,0
hash_iter_next2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
hash_ptr,TRUE,12,67,0,0,0,0,0.01,0.01,0.01,0,0,0.01,0.03,0
hash_string,TRUE,200,859,24,6,0,0,0.04,0.04,0.03,0,0,0.01,0.11,0
hash_table_clean_up,TRUE,728,3100,41,108,0,0,0.59,0.59,0.27,0,0.01,0.05,1.21,0
hash_table_clear,TRUE,799,3358,41,131,0,0,0.56,0.56,0.34,0,0.01,0.05,1.28,0
hash_table_create,TRUE,1192,6484,74,121,0,0,10.45,10.45,0.59,0,0.01,0.21,11.89,0
hash_table_eq,TRUE,7300,29409,584,521,0,0,11.67,11.67,8.31,0,0.01,0.56,34.62,0
hash_table_find,TRUE,1085,4615,70,111,0,0,2.13,2.13,0.51,0,0.01,0.06,3.23,0
hash_table_find2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
hash_table_foreach,TRUE,1123,5752,0,75,0,0,8.15,8.15,0.64,0,0.01,2.13,11.55,0
hash_table_foreach_deep_loose,TRUE,1182,13392,61,118,0,0,34.96,34.96,0.74,0,0.01,6.84,43.71,0
hash_table_foreach_deep_precise,TRUE,1261,13702,63,133,0,0,34.11,34.11,0.69,0,0.01,6.78,42.85,0
hash_table_get_entry_count,TRUE,220,1217,0,48,0,0,0.1,0.1,0.05,0,0.01,0.03,0.25,0
hash_table_get_entry_count2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
hash_table_init_bounded,TRUE,173,1663,27,0,0,0,3.45,3.45,0.04,0,0.01,0.08,3.64,0
hash_table_init_unbounded,TRUE,155,1543,24,0,0,0,1.43,1.43,0.03,0,0.01,0.06,1.58,0
hash_table_move,TRUE,213,1189,0,46,0,0,0.11,0.11,0.04,0,0.01,0.04,0.26,0
hash_table_put,TRUE,1140,6025,77,104,0,0,4.73,4.73,0.62,0,0.01,0.15,6.19,0
hash_table_remove,TRUE,843,4727,49,105,0,0,2.76,2.76,0.43,0,0.01,0.2,3.78,0
hash_table_swap,TRUE,421,2463,0,92,0,0,0.61,0.61,0.13,0,0.01,0.08,1,0
is_power_of_two,TRUE,7,38,0,0,0,0,0.01,0.01,0.01,0,0,0.01,0.02,0
linked_list_back,FALSE,82,454,0,0,0,0,0.01,0.01,0.01,0,0.01,0.01,0.03,0
linked_list_begin,FALSE,80,446,0,0,0,0,0.01,0.01,0.01,0,0.01,0.01,0.04,0
linked_list_end,FALSE,79,440,0,0,0,0,0.02,0.02,0.01,0,0.01,0.01,0.05,0
linked_list_front,FALSE,54,302,0,0,0,0,0.01,0.01,0.01,0,0.01,0.01,0.03,0
linked_list_init,TRUE,19,109,0,0,0,0,0.01,0.01,0.01,0,0.01,0.01,0.03,0
linked_list_insert_after,TRUE,23,133,0,0,0,0,0.01,0.01,0,0,0.01,0.01,0.02,0
linked_list_insert_before,TRUE,23,133,0,0,0,0,0.01,0.01,0.01,0,0.01,0.01,0.03,0
linked_list_next,TRUE,22,127,0,0,0,0,0.01,0.01,0,0,0,0,0.03,0
linked_list_node_reset,TRUE,16,97,0,2,0,0,0.04,0.04,0.01,0,0,0.01,0.06,0
linked_list_pop_back,TRUE,8,43,0,0,0,0,0.01,0.01,0.01,0,0,0.01,0.03,0
linked_list_pop_front,TRUE,8,43,0,0,0,0,0.01,0.01,0.01,0,0,0.01,0.03,0
linked_list_prev,TRUE,22,127,0,0,0,0,0.01,0.01,0.01,0,0.01,0.01,0.03,0
linked_list_push_back,FALSE,40,222,0,0,0,0,0.02,0.02,0.01,0,0,0.01,0.05,0
linked_list_push_front,FALSE,38,210,0,0,0,0,0.02,0.02,0.01,0,0,0.01,0.05,0
linked_list_rbegin,FALSE,52,290,0,0,0,0,0.02,0.02,0.01,0,0.01,0.01,0.05,0
linked_list_remove,TRUE,21,121,0,0,0,0,0.01,0.01,0.01,0,0.01,0.01,0.04,0
linked_list_rend,FALSE,53,300,0,0,0,0,0.01,0.01,0.01,0,0,0.01,0.04,0
linked_list_swap_contents,FALSE,78,429,0,0,0,0,0.02,0.02,0.01,0,0,0.01,0.05,0
mem_realloc_unsa,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
mul_size_checked,TRUE,30,159,0,0,0,0,0.22,0.22,0.01,0,0.01,0.01,0.24,0
mul_size_saturating,TRUE,24,149,0,0,0,0,0.23,0.23,0.01,0,0.01,0.01,0.25,0
nospec_mask,TRUE,14,84,0,0,0,0,0.02,0.02,0.01,0,0.01,0.01,0.03,0
priority_queue_capacity,TRUE,431,2137,0,6,0,0,0.59,0.59,0.08,0,0.01,0.02,0.76,0
priority_queue_clean_up,TRUE,156,806,0,1,0,0,0.01,0.01,0.02,0,0,0.01,0.06,0
priority_queue_init_dynamic,TRUE,158,825,0,0,0,0,0.25,0.25,0.02,0,0.01,0.01,0.29,0
priority_queue_init_static,TRUE,120,620,0,0,0,0,0.31,0.31,0.02,0,0.01,0.01,0.36,0
priority_queue_pop,TRUE,848,3976,4,2,0,0,6.87,6.87,0.11,0,0.01,0.02,7.08,0
priority_queue_push,TRUE,643,4402,11,6,0,0,3.62,3.62,0.14,0,0.01,0.55,4.44,0
priority_queue_push_ref,TRUE,644,4418,11,6,0,0,5.94,5.94,0.14,0,0.01,0.52,6.71,0
priority_queue_remove,TRUE,755,3597,4,2,0,0,4.12,4.12,0.11,0,0.01,0.02,4.33,0
priority_queue_s_remove_node,TRUE,882,5709,43,0,0,0,2.42,2.42,0.12,0,0.01,0.2,2.87,0
priority_queue_s_sift_down,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
priority_queue_s_sift_either,TRUE,1016,6011,71,0,0,0,1.1,1.1,0.15,0,0.01,0.16,1.55,0
priority_queue_s_sift_up,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
priority_queue_s_swap,TRUE,672,3961,26,17,0,0,42.25,42.25,0.2,0,0.01,0.09,42.67,0
priority_queue_size,TRUE,435,2157,0,6,0,0,0.67,0.67,0.07,0,0.01,0.02,0.81,0
priority_queue_top,TRUE,443,2203,0,6,0,0,0.58,0.58,0.06,0,0.01,0.01,0.72,0
ptr_eq,TRUE,6,30,0,0,0,0,0.01,0.01,0.01,0,0,0.01,0.02,0
ring_buffer_acquire,TRUE,570,2617,0,0,0,0,18.2,18.2,0.17,0,0.01,0.03,18.49,0
ring_buffer_acquire_up_to,TRUE,573,2675,0,0,0,0,9.65,9.65,0.19,0,0.01,0.03,9.97,0
ring_buffer_acquire_up_to2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ring_buffer_acquire2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ring_buffer_buf_belongs_to_pool,TRUE,465,2133,0,0,0,0,32.35,32.35,0.13,0,0.01,0.02,32.59,0
ring_buffer_buf_belongs_to_pool2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ring_buffer_clean_up,TRUE,86,461,0,0,0,0,0.14,0.14,0.02,0,0.01,0.01,0.18,0
ring_buffer_init,TRUE,102,462,0,0,0,0,0.04,0.04,0.02,0,0.01,0.01,0.08,0
ring_buffer_release,TRUE,428,1953,0,0,0,0,12.44,12.44,0.1,0,0.01,0.01,12.61,0
ring_buffer_release2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
round_up_to_power_of_two,TRUE,27,644,0,0,0,0,0.12,0.12,0.01,0,0.01,0.02,0.16,0
string_bytes,TRUE,42,250,2,7,0,0,0.11,0.11,0.01,0,0.01,0.01,0.14,0
string_compare,TRUE,349,2083,43,6,0,0,4.4,4.4,0.06,0,0.01,0.03,4.55,0
string_destroy,TRUE,33,214,2,3,0,0,0.04,0.04,0.01,0,0,0.01,0.06,0
string_destroy_secure,TRUE,63,930,5,4,0,0,0.86,0.86,0.01,0,0.01,0.02,0.92,0
string_eq,TRUE,349,2041,47,6,0,0,3.54,3.54,0.06,0,0.01,0.03,3.69,0
string_eq_byte_buf,TRUE,383,1919,21,20,0,0,0.87,0.87,0.06,0,0.01,0.02,1,0
string_eq_byte_buf_ignore_case,TRUE,328,3258,19,15,0,0,1.43,1.43,0.05,0,0.01,0.03,1.58,0
string_eq_byte_cursor,TRUE,275,1504,22,5,0,0,1,1,0.04,0,0.01,0.01,1.1,0
string_eq_byte_cursor_ignore_case,TRUE,245,2957,19,4,0,0,1.36,1.36,0.04,0,0.01,0.03,1.48,0
string_eq_c_str,TRUE,570,2825,10,54,0,0,2.08,2.08,0.04,0,0.01,0.02,2.19,0
string_eq_c_str_ignore_case,TRUE,563,5247,9,54,0,0,3.67,3.67,0.04,0,0.01,0.05,3.83,0
string_eq_ignore_case,TRUE,341,4714,52,6,0,0,4.73,4.73,0.1,0,0.01,0.08,5.04,0
string_new_from_array,TRUE,106,931,0,20,0,0,1.57,1.57,0.02,0,0.01,0.01,1.63,0
string_new_from_c_str,TRUE,364,1633,0,53,0,0,0.15,0.15,0.03,0,0.01,0.02,0.23,0
string_new_from_string,TRUE,158,1170,12,24,0,0,0.44,0.44,0.02,0,0.01,0.03,0.53,0
